country,year,stringency_index_mean,cases_pm_mean,deaths_pm_mean,vax_end,iso3,gdp_growth,unemployment
Jordan,2022,15.019945205479452,166.83233140273973,0.3655801499452054,42.83461,JOR,2.64743514912058,18.2
Kazakhstan,2020,64.04598360655737,27.561530790220385,0.3779959734159779,,KAZ,-2.49999999628,4.89
Kazakhstan,2021,66.76742465753425,119.19016755068492,2.116610954520548,44.85319,KAZ,4.29999999729456,5.546
Kazakhstan,2022,22.87539726027397,57.63983736230137,0.113638952630137,54.15273,KAZ,3.19999999970734,4.86
Kenya,2020,58.033060109289615,4.887414851336088,0.08464660684573,,KEN,-0.272766327438816,5.619
Kenya,2021,56.08969863013699,9.897209514273973,0.187302920509589,10.930856,KEN,7.59048947333467,5.693
Kenya,2022,40.50810958904109,2.5367451032136983,0.0157558672712328,26.199654,KEN,4.85998104287999,5.707
Kiribati,2020,19.348715846994537,0.0,0.0,,KIR,-1.46805538131593,
Kiribati,2021,27.13682191780822,0.0,0.0,45.593678,KIR,8.47973787138213,
Kiribati,2022,29.111424657534247,72.01903902246576,0.2729584564383561,73.71381,KIR,4.56632593100372,
Kosovo,2020,57.463442622950815,81.9430744862259,2.1198948198347107,,XKX,-5.34027547826166,
Kosovo,2021,52.047232876712336,175.89935754273972,2.6441199120547947,51.45196,XKX,10.7456560819583,
Kosovo,2022,35.66509589041096,176.760530079726,0.338090118630137,52.776855,XKX,4.27849895827543,
Kuwait,2020,65.68174863387978,90.21523346749312,0.5600261812672176,,KWT,-4.81731593381585,3.557
Kuwait,2021,65.0757808219178,158.98839219643835,0.9163235019178082,72.65303,KWT,1.67213054307859,3.002
Kuwait,2022,14.822493150684933,147.0218637252055,0.0608892493150684,75.27644,KWT,6.75866711966617,2.174
Kyrgyzstan,2020,60.06754098360656,0.0,0.0,,KGZ,-7.14897757727955,4.63
Kyrgyzstan,2021,48.94528767123288,27.134575827397263,0.3387341624657534,17.70198,KGZ,5.50700762671923,4.096
Kyrgyzstan,2022,29.0012602739726,7.705808422958905,0.0645958153424657,23.535107,KGZ,8.96750520041391,4.043
Laos,2020,34.96978142076503,0.0149421275757575,0.0,,LAO,0.503031829018681,2.361
Laos,2021,53.32117808219178,40.23830165189041,0.1348296120821918,49.5401,LAO,2.52835100486102,2.066
Laos,2022,50.16328767123287,38.67869987690411,0.1083711124657534,77.902405,LAO,2.70742652643155,1.209
Latvia,2020,40.6446174863388,53.20547833415978,0.9255673551515152,0.12407904,LVA,-3.46922750780554,8.098
Latvia,2021,49.57482191780822,342.4171429315068,6.092458563287671,69.86081,LVA,6.94254173062592,7.513
Latvia,2022,16.232438356164383,1018.2110496986302,3.1984314605479454,71.565216,LVA,1.90853419029801,6.815
Lebanon,2020,60.66633879781421,85.35952507818182,0.692003150523416,,LBN,-21.3998996914321,13.284
Lebanon,2021,64.71441095890411,260.23451183561644,3.6528141534246577,39.215828,LBN,-7.00123862514116,12.669
Lebanon,2022,30.18454794520548,237.998559929863,0.7845514026575342,47.701817,LBN,-0.621678970663112,11.6
Lesotho,2020,48.98601092896176,3.10534811261708,0.0771215674655647,,LSO,-8.15595785459911,18.399
Lesotho,2021,57.27227397260274,32.44726547030137,0.7274419087123287,34.214203,LSO,2.26670961833291,18.23
Lesotho,2022,25.41476712328767,5.797963789342465,0.041944756,43.66291,LSO,2.38778020186284,16.688
Liberia,2020,53.416639344262286,0.9505221709641872,0.045629165399449,,LBR,-2.98249127649473,4.109
Liberia,2021,42.90098630136986,2.411723022767124,0.1009558451506849,14.606265,LBR,4.98671283481617,3.845
Liberia,2022,39.65224657534247,0.7490108068219178,0.0035691460547945,72.65189,LBR,4.80810517290655,2.977
Libya,2020,70.5172131147541,38.11053431752066,0.5563943523415978,,LBY,-29.4552967282824,19.613
Libya,2021,63.24679452054794,109.32197892054796,1.6069399480547943,25.667875,LBY,28.2996823429147,19.641
Libya,2022,36.52597260273973,45.11682045479452,0.2810343399452054,31.959948,LBY,-8.29981811198795,19.282
Lithuania,2020,47.04811475409837,141.85319567305783,1.760317083553719,0.34629986,LTU,0.0428158336981426,8.487
Lithuania,2021,46.80186301369863,368.978336499726,5.443615809260274,68.081696,LTU,6.38001606179873,7.112
Lithuania,2022,14.178054794520548,743.058907730137,2.027861169753425,69.45305,LTU,2.53752574011534,5.955
Luxembourg,2020,42.72920765027322,161.8488660077135,1.2017540917355372,0.19148496,LUX,-0.510051634039826,6.766
Luxembourg,2021,46.04334246575343,241.1515827123288,1.4677515635616438,71.08347,LUX,6.9297342584233,5.571
Luxembourg,2022,22.981342465753425,1127.983847671233,1.3419442783561644,73.76182,LUX,-1.0974168968152,4.588
Macao,2020,29.50928961748634,,,,MAC,-54.4020925789353,2.566
Macao,2021,27.41317808219178,,,70.007385,MAC,22.4622020023362,2.229
Macao,2022,43.13065753424657,,,96.045204,MAC,-18.956941494497,2.482
Madagascar,2020,47.950710382513655,1.603261798939394,0.023622633553719,,MDG,-7.13767162064489,3.284
Madagascar,2021,47.57082191780822,2.931248567712329,0.0689493750383561,1.935138,MDG,4.65068343174309,3.487
Madagascar,2022,17.16558904109589,1.5726038503013695,0.0351947854958904,6.8994317,MDG,4.15609778386296,3.186
Malawi,2020,45.18062841530055,0.8666770090798898,0.0253132365399449,,MWI,0.793596429787286,5.728
Malawi,2021,41.52879452054795,9.021540681791782,0.2885081505205479,7.2570105,MWI,4.55829212016083,5.662
Malawi,2022,30.219260273972605,1.8837940512967035,0.0439555354027397,22.30105,MWI,0.921115069005936,5.037
Malaysia,2020,55.87286885245902,8.772504879110192,0.0367621832369145,,MYS,-5.45684658426701,4.54
Malaysia,2021,70.62068493150684,209.0675334630137,2.449806887128767,75.04142,MYS,3.31534954399166,4.64
Malaysia,2022,21.076821917808218,179.09854017260275,0.4240414833863014,81.05689,MYS,9.03173723044451,3.93
Mali,2020,38.95928961748634,0.8392466343746556,0.0321179886170798,,MLI,-1.16910834828603,3.528
Mali,2021,44.79865753424657,1.619780014810959,0.046191218789041,3.803314,MLI,3.10094124444834,3.966
Mali,2022,28.688794520547944,1.436796269621918,0.010093196909589,14.320537,MLI,3.70319027595568,2.387
Malta,2020,45.752486338797816,65.79934872727273,1.1839293013774104,,MLT,-3.45728276294712,4.347
Malta,2021,51.80452054794521,180.61026665753425,1.379733829041096,84.17646,MLT,13.4117042939322,3.394
Malta,2022,22.130027397260275,356.86867353424657,1.7687565402739729,90.601746,MLT,2.48309993837792,2.921
Mauritania,2020,38.82169398907104,8.01815380245179,0.1921057260881543,,MRT,-0.360657384151068,11.054
Mauritania,2021,37.49983561643836,15.151071854246576,0.2938846102739726,23.919506,MRT,0.742715486567747,11.144
Mauritania,2022,32.46643835616438,12.57709310282967,0.0752973951232876,43.05058,MRT,6.79600500489967,10.531
Mauritius,2020,29.82207650273224,1.137647503030303,0.0215872396694214,,MUS,-14.5465381490166,8.626
Mauritius,2021,52.53958904109589,194.43786322904108,1.6659907295890413,73.42896,MUS,3.40379866177662,7.719
Mauritius,2022,20.569013698630137,431.7299004575342,0.5453114032876712,88.06074,MUS,8.69306675264066,6.322
Mexico,2020,57.39265027322404,32.04491748314601,3.162002014694215,0.019436587,MEX,-8.35403458167995,4.44
Mexico,2021,49.1213698630137,54.08074495232877,3.327362562821918,63.6918,MEX,6.0484834621255,4.019
Mexico,2022,25.42287671232877,68.9506573809041,0.5895774849808219,75.55955,MEX,3.70975709163623,3.256
Moldova,2020,52.68349726775956,130.34803409118456,2.8182672559228648,,MDA,-8.27597831976949,1.186
Moldova,2021,53.74821917808219,209.0303428290411,6.451904176164384,32.56255,MDA,13.9299997889786,0.785
Moldova,2022,17.024438356164385,198.8815923731507,1.4996463753424656,36.33076,MDA,-4.6000000255323,0.897
Monaco,2020,50.12986338797814,51.34788096418733,0.2121813223140496,,MCO,-13.2391048292108,
Monaco,2021,38.83202739726028,303.866915260274,2.461884657534247,74.13351,MCO,22.2322155851208,
Monaco,2022,21.403616438356167,803.8405455616438,1.8991681643835616,,MCO,11.2662955198601,
Mongolia,2020,58.9785519125683,0.9885093336639118,0.0008135879614325,,MNG,-4.55775197583431,6.594
Mongolia,2021,58.9547397260274,559.840224859726,1.6061228917534245,66.92185,MNG,1.63676957736662,7.747
Mongolia,2022,10.909013698630137,254.311960439726,0.1213694891232876,67.12803,MNG,5.0327096366527,6.211
Morocco,2020,61.15478142076503,32.27434860106061,0.5427863340633609,,MAR,-7.17820744246774,11.223
Morocco,2021,67.87468493150685,38.43829576027397,0.5496469462328767,65.98122,MAR,8.15473889823681,10.576
Morocco,2022,32.33715068493151,22.788073180493157,0.1064211599178082,67.012764,MAR,1.81269242194809,9.494
Mozambique,2020,51.811584699453554,1.5593608321983472,0.0139190985730027,,MOZ,-1.21952250011192,3.921
Mozambique,2021,51.34980821917808,13.9044092646137,0.1536134603808219,26.438942,MOZ,2.37743572761507,4.053
Mozambique,2022,28.33309589041096,3.92800773170685,0.019799440989041,56.899666,MOZ,4.36445074432608,3.596
Myanmar,2020,62.4377868852459,6.386789977151516,0.1374417913829201,,MMR,-9.04834717984643,1.476
Myanmar,2021,72.99065753424658,20.702271218454797,0.8453089344219178,35.026752,MMR,-12.0163724829177,4.34
Myanmar,2022,55.77849315068494,5.241720691567124,0.0113142756657534,64.69381,MMR,4.0374934360085,3.057
Namibia,2020,43.54109289617487,22.815207386225897,0.1982936212121212,,NAM,-8.10140201443319,21.004
Namibia,2021,45.70536986301369,118.42570113671232,3.258657483287672,11.989405,NAM,3.60382919248703,20.922
Namibia,2022,16.68268493150685,20.39671197589041,0.4143245052054795,20.858936,NAM,5.3987247803654,19.695
Nepal,2020,65.92333333333333,24.15872592750964,0.2556851692782369,,NPL,-2.3696206292072,12.975
Nepal,2021,51.94139726027397,52.35395477013698,0.8146681671616439,41.228348,NPL,4.838149614115,12.186
Nepal,2022,35.65413698630137,15.910646562279451,0.0391844691671232,92.769035,NPL,5.6313145568451,10.844
Netherlands,2020,50.12950819672132,118.966262323416,1.775420640909091,,NLD,-3.86795333823223,3.82
Netherlands,2021,57.80901369863014,353.82766284931506,1.441596949589041,69.3349,NLD,6.2768306708326,4.209
Netherlands,2022,20.732438356164383,838.6334556712329,0.3084873657534246,70.25292,NLD,5.00723455159611,3.526
New Zealand,2020,36.521830601092894,0.9700355319008264,0.0134205246556473,,NZL,-0.307246896026541,4.595
New Zealand,2021,44.59435616438356,6.373987474602739,0.0138808670958904,77.38601,NZL,4.53540565716095,3.776
New Zealand,2022,22.93632876712329,1091.091684450959,1.217245289890411,83.78845,NZL,3.49638686458842,3.297
Nicaragua,2020,12.465956284153004,1.9764817016528924,0.0675335444077135,,NIC,-2.23654176262323,6.201
Nicaragua,2021,9.150684931506849,3.5551877389041096,0.0211666783561643,72.494446,NIC,10.454389484408,6.118
Nicaragua,2022,12.381945205479452,0.7335067926027397,0.0113974421917808,91.634,NIC,3.55029945613975,4.961
Niger,2020,23.83106557377049,0.3491416423415978,0.0109923018650137,,NER,3.55064109436891,0.594
Niger,2021,26.534438356164383,0.4499467038739726,0.0187252292876712,2.0038853,NER,1.38359636198477,0.78
Niger,2022,13.679479452054796,0.2304393840328767,0.0043295328136986,23.98991,NER,11.9000000000277,0.418
Nigeria,2020,55.10456284153005,1.068789644870248,0.0157770418220385,,NGA,-6.36889840510109,5.742
Nigeria,2021,46.091945205479455,1.902232609471233,0.0215101076819178,4.620405,NGA,1.10925253938163,5.45
Nigeria,2022,21.10780821917808,0.306162985969863,0.0015346823528767,32.42398,NGA,4.31882949523192,3.821
Norway,2020,41.72601092896175,25.13356924506887,0.220111197245179,0.04438502,NOR,-1.27817177234034,4.424
Norway,2021,50.28619178082192,173.27845949041094,0.4809887537808219,78.66158,NOR,3.90868676830634,4.359
Norway,2022,14.621780821917808,542.6246065772602,1.7281454178082192,79.66204,NOR,3.24622860260932,3.231
Oman,2020,63.46196721311475,74.96419216539945,0.8718324057300275,0.13775231,OMN,-3.37972052697999,2.94
Oman,2021,56.8271506849315,102.38433887438356,1.7294769381369863,65.998795,OMN,2.5821749892893,1.9
Oman,2022,18.527561643835615,54.33951639616439,0.0839833072328767,69.33347,OMN,7.98570728354278,3.3
Pakistan,2020,54.506202185792354,5.394776963318182,0.1135724670126721,,PAK,-1.27408744338709,6.127
Pakistan,2021,57.80989041095891,9.191840014520547,0.2121848476657534,39.795,PAK,6.51388575852702,6.338
Pakistan,2022,44.44375342465753,3.156690849567123,0.0192690913202739,63.465458,PAK,4.7781068690358,5.485
Palestine,2020,66.27729508196721,80.0165351862259,0.778891232369146,,PSE,-11.3184661065134,25.895
Palestine,2021,70.87958904109588,163.2936974673973,1.7718217772328768,36.016876,PSE,7.01198227592003,26.39
Palestine,2022,17.807534246575344,120.2860930328767,0.4012548924931506,37.938984,PSE,4.08276027347105,24.42
Panama,2020,63.72071038251366,149.15917723225894,2.462000621212121,,PAN,-17.8212299459324,14.663
Panama,2021,66.15997260273973,157.35958099452054,2.173963294767124,70.914825,PAN,16.4671248604202,10.177
Panama,2022,20.005534246575344,331.65702415068495,0.7109582069589041,79.949875,PAN,11.0385475261766,8.086
Papua New Guinea,2020,44.455983606557375,0.2105971805234159,0.0024299675206611,,PNG,-3.16743204434815,2.883
Papua New Guinea,2021,57.25624657534247,9.508185434,0.156008350109589,2.7826138,PNG,-0.511353418578196,3.003
Papua New Guinea,2022,33.88632876712329,2.825872425123288,0.0212128396164383,3.5762782,PNG,5.70758404238197,2.689
Paraguay,2020,62.2688524590164,43.24937576404959,0.9046281574104684,,PRY,-0.819785390945569,7.548
Paraguay,2021,49.014986301369866,145.87845737671233,5.837326701123287,51.325222,PRY,4.01673731776404,7.311
Paraguay,2022,19.70498630136986,105.06863849095892,1.2417084797534248,58.802773,PRY,0.176038366149214,6.755
Peru,2020,67.37448087431694,83.15755872749311,7.658755064848485,,PER,-10.9333065010382,7.179
Peru,2021,63.2287397260274,104.51319209315068,8.963268276712329,74.201645,PER,13.3626240903125,5.097
Peru,2022,30.20386301369863,177.33240229041095,1.276257835479452,90.33313,PER,2.8090335533015,3.85
Philippines,2020,65.82898907103825,11.422136241126722,0.2231136220289256,,PHL,-9.51829474045297,2.522
Philippines,2021,72.81282191780822,57.00764089968767,1.0162755729890411,49.234962,PHL,5.71473313185116,3.398
Philippines,2022,36.78364383561644,29.29995999232877,0.3339905504739726,68.758026,PHL,7.58098212785563,2.598
Poland,2020,48.26822404371584,93.1102338921708,2.055544421011019,0.1240044,POL,-2.03556882399977,3.155
Poland,2021,53.05386301369863,200.68821369158903,4.883092668846575,56.462822,POL,6.92718266052501,3.268
Poland,2022,18.031561643835616,161.24619129534247,1.5327469363808215,59.529346,POL,5.25545697386036,2.811
Portugal,2020,54.248333333333335,99.82393188758128,1.7705092922865011,,PRT,-8.20463159324387,6.801
Portugal,2021,60.15832876712329,238.06385246575343,3.206800651232877,90.21306,PRT,5.55875672070374,6.577
Portugal,2022,16.66419178082192,1122.4775313424657,1.810778511232877,93.965195,PRT,6.98584137580278,6.011
Puerto Rico,2020,63.53792349726776,71.96171229035812,1.424597238016529,,PRI,-4.1808743093346,8.89
Puerto Rico,2021,42.76734246575342,196.8798835210959,1.3888949753424658,,PRI,0.385222719529239,7.9
Puerto Rico,2022,21.14928767123288,695.7721586931507,1.906243562739726,,PRI,2.95709565499587,6.0
Qatar,2020,60.985956284153005,136.7864436185124,0.2333410725619834,,QAT,-3.55750284254954,0.14
Qatar,2021,63.33397260273972,100.55978313972604,0.3523561104109589,81.60193,QAT,1.62693587314129,0.14
Qatar,2022,33.127890410958905,226.8955532082192,0.0644091802739726,98.53734,QAT,4.18497018544697,0.13
Romania,2020,51.81087431693989,90.2533120177135,2.2415969476859505,0.053681433,ROU,-3.59802546034757,5.035
Romania,2021,62.24816438356165,168.56823410493152,6.163347707479452,28.562483,ROU,5.58735072538869,5.59
Romania,2022,18.890794520547946,214.5917952865753,1.2378726052328768,,ROU,4.18771305104109,5.614
Russia,2020,47.67319672131148,59.7836527472562,1.0789755062878787,0.03571922,RUS,-2.65365450102773,5.62
Russia,2021,46.46487671232877,138.14728048219175,4.739496266849315,50.710438,RUS,5.86649177292595,4.749
Russia,2022,29.49471232876712,212.6314886931507,1.596863645890411,60.220646,RUS,-1.43588213859842,3.867
Rwanda,2020,61.01737704918033,1.6648766346556474,0.0173550772727272,,RWA,-3.37368746369782,11.829
Rwanda,2021,60.95657534246576,20.53295564369863,0.2534808855342466,55.892338,RWA,10.8584320184896,15.775
Rwanda,2022,39.189424657534246,4.499837708657534,0.0236822996164383,77.45192,RWA,8.16120720872912,15.084
San Marino,2020,41.63612021857924,193.89455774655647,4.764589278236914,,SMR,-6.64791081780605,
San Marino,2021,52.43898630136986,469.8325309095891,3.212530082191781,71.25143,SMR,13.8977895076234,
San Marino,2022,15.24227397260274,1198.1131201506848,1.7668915452054792,77.2638,SMR,7.89844145767604,
Saudi Arabia,2020,57.2142349726776,31.04553001909642,0.532036382831956,,SAU,-3.80478901996312,7.66
Saudi Arabia,2021,53.47643835616439,16.418251825917807,0.2265837301369863,77.75234,SAU,6.51959698325419,6.621
Saudi Arabia,2022,25.99139726027397,23.123886968301367,0.0544959002383561,80.6852,SAU,12.0005874752929,5.589
Senegal,2020,41.08270491803279,2.9567610719228647,0.0627404570137741,,SEN,1.3420737726679,3.437
Senegal,2021,24.902794520547943,8.680432760671234,0.2309608260575342,7.457898,SEN,6.54400109964304,3.44
Senegal,2022,13.89,2.177674948084932,0.0121068175972602,11.044179,SEN,3.85043193735768,2.837
Serbia,2020,49.39639344262296,135.88735206694213,1.2830544511019284,,SRB,-0.950023991851594,9.011
Serbia,2021,44.48446575342466,388.1549666506849,3.842595234054795,48.727024,SRB,7.94905650472278,9.843
Serbia,2022,18.066219178082196,463.2624759726028,1.9473183460273973,49.38844,SRB,2.70347705543654,8.439
Seychelles,2020,31.871584699453557,4.959568702479339,0.0,,SYC,-11.7398608281732,
Seychelles,2021,70.9228219178082,536.0594488136986,2.749918224657534,65.59869,SYC,0.552281631207279,
Seychelles,2022,35.38331506849315,557.9933202904109,1.003938394520548,68.35095,SYC,12.7104688902836,
Sierra Leone,2020,35.8481693989071,0.8597156910192837,0.0252955447933884,,SLE,-1.2533490322766,3.508
Sierra Leone,2021,50.260657534246576,1.456454361150685,0.0155575807123287,8.496403,SLE,5.8968527047094,3.556
Sierra Leone,2022,42.10942465753425,0.2571966000547945,0.0009957651923076,52.17151,SLE,5.3135546141915,3.175
Singapore,2020,51.49060109289618,28.55757624862259,0.0141400699724517,0.010301089,SGP,-3.81470885510713,4.1
Singapore,2021,49.17161643835616,107.08710338824658,0.3874485894794521,86.01441,SGP,9.7568044629903,4.64
Singapore,2022,30.077178082191782,931.997626778082,0.4281816125753425,91.280426,SGP,4.10800021897151,3.591
Slovakia,2020,45.505874316939895,90.36930223498622,1.0761186335537192,,SVK,-2.58551241733207,6.719
Slovakia,2021,52.952767123287664,331.47351309254793,7.256786580273973,46.13996,SVK,5.6558588065555,6.894
Slovakia,2022,18.46304109589041,509.3080850317808,2.0963938978082197,47.42935,SVK,0.544591632137454,6.143
Slovenia,2020,50.01825136612022,150.30823611349862,3.7521382176308538,0.54320306,SVN,-4.08500094942896,4.971
Slovenia,2021,54.59109589041096,442.23415364383567,4.155121199726027,59.115955,SVN,8.41686457725321,4.744
Slovenia,2022,17.108438356164385,1093.1297405479452,3.512683491232877,59.84226,SVN,2.66850555542486,4.011
Solomon Islands,2020,31.130519125683065,0.0599583344352617,0.0,,SLB,-3.38125925839405,0.864
Solomon Islands,2021,29.71021917808219,0.024553445479452,0.0,23.041706,SLB,-0.227975292792024,0.884
Solomon Islands,2022,48.84142465753424,75.7193173750685,0.5366681594520548,44.018948,SLB,-2.58448361755723,1.483
Somalia,2020,34.65909836065573,0.7294855910027548,0.0201173372286501,,SOM,-2.76455696202532,19.413
Somalia,2021,35.554630136986304,2.8961053955452054,0.185142671769863,6.7584434,SOM,3.44719850031242,19.662
Somalia,2022,19.428109589041096,0.5814372429863014,0.0043092227123287,42.26765,SOM,2.71821202053759,19.05
South Africa,2020,54.4881693989071,45.8925155882011,1.2380226753801653,,ZAF,-6.1689177146757,29.217
South Africa,2021,52.71443835616439,105.7342795449315,2.768256385772603,30.308092,ZAF,4.85864865060148,34.007
South Africa,2022,24.334136986301367,26.442584736602743,0.5053996016383562,38.42818,ZAF,2.05813661692193,33.268
South Korea,2020,49.42956284153006,3.230399984523416,0.0478798458347107,,KOR,-0.700242317542106,3.931
South Korea,2021,51.27865753424657,30.39731303479452,0.2499918266575342,84.891335,KOR,4.61296795454287,3.639
South Korea,2022,21.521123287671237,1503.8673808438357,1.409848081282192,86.44801,KOR,2.72756456708991,2.857
South Sudan,2020,53.13101092896175,0.8848481383746556,0.0159972544352617,,SSD,,14.319
South Sudan,2021,45.307178082191776,3.004428198630137,0.017898298219178,2.0620487,SSD,,14.029
South Sudan,2022,22.535835616438355,0.6816268519178081,0.0004971749589041,20.4342,SSD,,12.545
Spain,2020,56.27215846994536,110.56224520833608,3.108220246628099,,ESP,-10.9400706350371,15.532
Spain,2021,55.43775342465753,239.47428564383563,2.13726462,82.93133,ESP,6.68314420473001,14.781
Spain,2022,23.136,438.4868957534247,1.5848901928767123,86.4199,ESP,6.37031712129601,12.917
Sri Lanka,2020,47.47508196721312,5.223611742093664,0.0254044835082872,,LKA,-4.62451503749502,5.364
Sri Lanka,2021,72.74479452054794,65.2623296539726,1.7726960393972604,70.03076,LKA,4.2074764951157,4.981
Sri Lanka,2022,33.44041095890411,10.15493879909589,0.2205221852328767,75.0768,LKA,-7.34919301306745,4.528
Sudan,2020,50.11303278688524,1.4225025685454546,0.0870794717658402,,SDN,-3.62980082410752,11.958
Sudan,2021,30.53090410958904,1.187855443038356,0.0985302538739726,5.634416,SDN,-1.8685204827207,11.044
Sudan,2022,7.638520547945205,0.9315436393178084,0.0919837620027397,21.27148,SDN,-0.957816591119183,7.53
Suriname,2020,58.92639344262295,26.95708097493113,0.5304771553719008,,SUR,-15.9751917148622,8.76
Suriname,2021,72.94580821917809,201.94077340438355,4.69977324739726,41.969955,SUR,-2.43538583612838,8.491
Suriname,2022,30.85742465753425,129.9142202120548,0.8968697334246576,42.9769,SUR,2.40622235601218,8.16
Sweden,2020,49.005874316939895,117.61766651677686,2.549579245261708,,SWE,-1.93379704032216,8.291
Sweden,2021,46.225232876712326,229.4778383410411,1.4731402072054791,72.405205,SWE,5.2258643028773,8.722
Sweden,2022,14.803232876712327,353.7362614621918,1.818501342,74.11181,SWE,1.25543620445816,7.392
Switzerland,2020,42.28521857923497,141.35463843261158,2.358720124341598,0.07142711,CHE,-2.14173712008038,4.817
Switzerland,2021,51.87835616438356,275.3661201150685,1.3689001387232878,67.861404,CHE,5.55962020605844,5.013
Switzerland,2022,14.89435616438356,949.0472850630136,0.6110660577808219,69.32696,CHE,3.04406102969423,4.122
Syria,2020,49.50674863387979,1.3912586660495867,0.0863404542809917,,SYR,-0.697154504235129,15.191
Syria,2021,38.7774794520548,4.744537265150685,0.2669938072931507,5.319593,SYR,1.85421590064124,14.877
Syria,2022,24.220054794520543,0.8757494423945206,0.0329320827671232,14.152818,SYR,0.732781301861365,13.268
Tajikistan,2020,37.357185792349725,3.697091502479339,0.024349669738292,,TJK,4.40000111553493,12.321
Tajikistan,2021,34.145041095890406,1.029997699410959,0.0094174293561643,36.432987,TJK,9.39999955037523,12.333
Tajikistan,2022,12.111150684931506,0.0788373368767123,0.0,52.169006,TJK,8.00000033846364,11.634
Tanzania,2020,23.23412568306011,0.0216684341735537,0.0008939825730027,,TZA,1.99196460647855,2.781
Tanzania,2021,12.24427397260274,1.2191882208219178,0.0303135322904109,3.2141423,TZA,4.32138429480482,2.821
Tanzania,2022,9.367397260273972,0.5541956992054794,0.0045724321068493,48.20069,TZA,4.56600576430955,2.588
Thailand,2020,46.11893442622951,0.2643633161763085,0.004659547737569,,THA,-6.05003846851622,1.099
Thailand,2021,55.72676712328767,84.65484491983561,0.8263635174602739,71.66693,THA,1.55216608426647,1.215
Thailand,2022,27.03709589041096,95.49885633726026,0.4571982115890411,79.46643,THA,2.58037874709827,0.94
Togo,2020,46.830327868852464,1.0943829239779614,0.0206087065564738,,TGO,2.16228657424364,2.225
Togo,2021,47.96728767123288,8.003000010383563,0.0542535408328767,15.311084,TGO,5.12890113701732,2.333
Togo,2022,35.79227397260274,2.76693055580822,0.0126591596712328,24.670172,TGO,6.29443692019429,1.965
Tonga,2020,40.206366120218576,0.0,0.0,,TON,1.80618735341196,2.699
Tonga,2021,46.01542465753425,0.0260794657534246,0.0,70.06844,TON,-0.934926303735025,2.111
Tonga,2022,50.60887671232876,427.9900974876712,0.3129535863013699,83.0676,TON,-2.12854452405193,2.302
Trinidad and Tobago,2020,59.431338797814206,13.133953283471074,0.2320356280991735,,TTO,-8.78879817831519,4.206
Trinidad and Tobago,2021,72.47964383561644,153.28786944465753,4.943115727945205,47.613148,TTO,-0.716740625909793,4.446
Trinidad and Tobago,2022,24.486876712328765,174.3625017260274,2.670271462191781,50.37612,TTO,0.86126082651883,4.383
Tunisia,2020,44.52767759562841,31.190276943388437,1.050162373443526,,TUN,-8.97512622934723,17.656
Tunisia,2021,61.21356164383562,133.0661770117808,4.734649859863014,56.844753,TUN,4.73603648206102,16.611
Tunisia,2022,42.37967123287671,95.33704832246576,0.8409519456986302,59.550266,TUN,2.75228761004381,15.3
Turkey,2020,54.57147540983607,69.43410026244628,0.6531818711735538,,TUR,1.80306247087255,13.148
Turkey,2021,55.527232876712326,228.0782417123288,1.934206311479452,65.37476,TUR,11.811094450607,11.969
Turkey,2022,16.243287671232878,238.0045264780822,0.6078421582273973,66.554184,TUR,5.44122511322401,10.465
Turkmenistan,2020,40.80765027322404,0.0,0.0,,TKM,5.900000048526,4.501
Turkmenistan,2021,61.14893150684932,0.0,0.0,0.44590762,TKM,6.20000001747076,4.459
Turkmenistan,2022,44.62293150684931,0.0,0.0,41.07772,TKM,6.19999993621698,4.109
Uganda,2020,62.574644808743166,2.0507127264187326,0.017700643429752,,UGA,2.95130642218098,3.831
Uganda,2021,63.78145205479452,6.222138832082193,0.1733149192328767,17.658693,UGA,3.53658034070898,3.422
Uganda,2022,34.91298630136986,1.584674858543956,0.0192829497945205,39.877384,UGA,4.58802192181773,2.886
Ukraine,2020,53.14122950819672,66.3128449984022,1.025320766322314,,UKR,-3.75281793983162,9.475
Ukraine,2021,55.13791780821918,174.73208996164382,5.156245710958904,35.843487,UKR,3.44562065945944,9.834
Ukraine,2022,16.175095890410958,114.10363756438356,1.0489360975068494,38.428192,UKR,-28.7585842155085,
United Arab Emirates,2020,50.40887978142077,55.43271293655647,0.1788655296694214,,ARE,-8.69342617885171,4.294
United Arab Emirates,2021,51.08317808219178,148.03786932109588,0.4004428721917808,96.47895,ARE,4.55278571242283,3.105
United Arab Emirates,2022,31.200301369863016,76.8804826210959,0.0497544251780821,97.54937,ARE,7.51448425801082,2.872
United Kingdom,2020,56.9087431693989,103.5820251883168,3.77052226835124,,GBR,-10.047896637362,4.472
United Kingdom,2021,57.815643835616434,437.1287626219178,3.355213597320548,75.95672,GBR,8.5431118453255,4.826
United Kingdom,2022,14.444301369863014,432.0937742438357,1.5810845322739726,78.91978,GBR,5.14970388522993,3.73
United States,2020,57.113907103825134,157.91322238257715,2.839271851123416,1.6309601,USA,-2.16302914036166,8.055
United States,2021,56.41545205479452,272.3946845479452,3.7466010080273975,71.47303,USA,6.05505293244555,5.349
United States,2022,31.656520547945203,368.0205123671233,2.138364238423077,78.62796,USA,2.51237531986017,3.65
United States Virgin Islands,2020,38.73789617486339,64.75627639166667,0.7323179724517908,,VIR,-1.61493817814787,15.191
