term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.CZE],-1.7510847461063825,0.3534144408748325,-4.954762860769908,7.24185553639638e-07,531,0.5945283033999778,177
C(iso3)[T.DEU],-0.058826870270691334,0.3164149424534384,-0.18591685277109796,0.8525099660093278,531,0.5945283033999778,177
C(iso3)[T.DJI],4.123689635847558,0.7644911353458949,5.394031984402004,6.889394643141444e-08,531,0.5945283033999778,177
C(iso3)[T.DMA],-0.17104525415387606,0.43595418584530365,-0.3923468559482319,0.6948019472292585,531,0.5945283033999778,177
C(iso3)[T.DNK],0.9791664868473431,0.4269897220607387,2.293185143009269,0.021837348128925217,531,0.5945283033999778,177
C(iso3)[T.DOM],4.477622248771942,0.7482167927020621,5.984391545933826,2.17200254729122e-09,531,0.5945283033999778,177
C(iso3)[T.DZA],1.9085980117380943,0.8811459480932097,2.166040728971494,0.030308074750037304,531,0.5945283033999778,177
C(iso3)[T.ECU],1.754650962315075,0.5472013780568914,3.206590905428326,0.0013431785899864267,531,0.5945283033999778,177
C(iso3)[T.EGY],5.199392336932022,0.7908504249553215,6.574431994805791,4.8839244988840913e-11,531,0.5945283033999778,177
C(iso3)[T.ESP],-0.14004588521161,0.2705384809729931,-0.517656063965223,0.6046982579261124,531,0.5945283033999778,177
C(iso3)[T.EST],-0.03395821509528274,0.24030682791355945,-0.14131190274584216,0.8876235469412252,531,0.5945283033999778,177
C(iso3)[T.ETH],6.6270224713552,0.846694604561942,7.826933625948699,4.99912840058561e-15,531,0.5945283033999778,177
C(iso3)[T.FIN],-0.6990654411051054,0.3474171226220125,-2.0121790078426383,0.0442010705213801,531,0.5945283033999778,177
C(iso3)[T.FJI],-0.36410245396685303,0.8278164208894173,-0.43983478073031745,0.6600567749918971,531,0.5945283033999778,177
C(iso3)[T.FRA],-0.4139592567723849,0.3119286168877211,-1.3270961186654757,0.18447688910077342,531,0.5945283033999778,177
C(iso3)[T.FRO],1.7128550347046958,0.6880615069145409,2.489392325383255,0.01279616726360749,531,0.5945283033999778,177
C(iso3)[T.GAB],1.9514721540498818,0.862957335098044,2.26137732965462,0.02373590136847544,531,0.5945283033999778,177
C(iso3)[T.GBR],-0.2555182068664039,0.21276820904036314,-1.2009228635182565,0.22978112442978615,531,0.5945283033999778,177
C(iso3)[T.GEO],2.728435858631274,0.48462392845280383,5.630006482226328,1.8020284891231652e-08,531,0.5945283033999778,177
C(iso3)[T.GHA],3.9337516124101573,0.8189027533432434,4.803685903302029,1.5577112468418187e-06,531,0.5945283033999778,177
C(iso3)[T.GIN],6.237155823128785,0.9959222569437136,6.2626934779722365,3.783839492718834e-10,531,0.5945283033999778,177
C(iso3)[T.GMB],3.8710166381585207,0.7721720732528331,5.0131528609310765,5.354532493897716e-07,531,0.5945283033999778,177
C(iso3)[T.GRC],0.6501844956750098,0.5237286296229042,1.2414530329250026,0.2144384382998743,531,0.5945283033999778,177
C(iso3)[T.GRL],1.0194627662199727,0.6168976390143347,1.6525638967411962,0.09841965086857281,531,0.5945283033999778,177
C(iso3)[T.GTM],4.2254912138538625,0.7890117658086111,5.355422310494203,8.535681682961945e-08,531,0.5945283033999778,177
C(iso3)[T.GUM],-2.050360101372902,0.22594720088129103,-9.074509856177098,1.1419028388356978e-19,531,0.5945283033999778,177
C(iso3)[T.GUY],21.288731901550833,0.6815617799304721,31.235219650553987,3.5444272795362843e-214,531,0.5945283033999778,177
C(iso3)[T.HND],3.9983422558832125,1.0774311963584862,3.710995439334645,0.00020644582377681188,531,0.5945283033999778,177
C(iso3)[T.HRV],0.84019831227701,0.6217850185163023,1.3512681831445272,0.17660954014285746,531,0.5945283033999778,177
C(iso3)[T.HTI],-1.37705268075884,0.8324329305862129,-1.6542506070598346,0.09807660422107577,531,0.5945283033999778,177
C(iso3)[T.HUN],-0.8046748973779857,0.759719876685609,-1.05917315325288,0.2895209292307813,531,0.5945283033999778,177
C(iso3)[T.IDN],3.523820873600477,0.9253840735253889,3.8079549609882033,0.0001401207851296811,531,0.5945283033999778,177
C(iso3)[T.IND],5.415027707586679,1.0473215926177915,5.170358126630198,2.3364579893699786e-07,531,0.5945283033999778,177
C(iso3)[T.IRL],9.871412956314519,0.3216627565089581,30.68870348389123,8.053513994642454e-207,531,0.5945283033999778,177
C(iso3)[T.IRN],5.091166769638084,0.884664188580161,5.754914503557712,8.668565520474798e-09,531,0.5945283033999778,177
C(iso3)[T.IRQ],0.5993745262340721,1.0179952110792578,0.5887793181253057,0.5560093214265143,531,0.5945283033999778,177
C(iso3)[T.ISL],1.9855972746431076,0.612264752607627,3.2430370459616964,0.001182628329463918,531,0.5945283033999778,177
C(iso3)[T.ISR],4.334089816525436,0.4889626833928092,8.863845777457083,7.730066586003492e-19,531,0.5945283033999778,177
C(iso3)[T.ITA],0.7974234750381869,0.49273153540331704,1.6183731256118394,0.1055822100679675,531,0.5945283033999778,177
C(iso3)[T.JAM],1.9950389232300911,0.794475568487468,2.5111394262611118,0.012034215589911997,531,0.5945283033999778,177
C(iso3)[T.JOR],1.5512181025904652,0.4650803829712482,3.335376333614061,0.0008518403267560698,531,0.5945283033999778,177
C(iso3)[T.JPN],0.11783418116001698,0.5992728607218346,0.1966285958921678,0.8441181911605737,531,0.5945283033999778,177
C(iso3)[T.KAZ],2.383262490632823,0.7575866358193505,3.1458613153270054,0.0016559850906775393,531,0.5945283033999778,177
C(iso3)[T.KEN],5.41134554723862,0.9536677240741832,5.67424629211598,1.3930059677310569e-08,531,0.5945283033999778,177
C(iso3)[T.KGZ],3.39582512029439,0.8385633171637958,4.04957508966623,5.131071232369686e-05,531,0.5945283033999778,177
C(iso3)[T.KHM],2.430320131199056,0.8217437346184009,2.957515863905724,0.0031012879041626504,531,0.5945283033999778,177
C(iso3)[T.KIR],3.4655543748333333,0.8487169224214365,4.083286527321635,4.440321870910262e-05,531,0.5945283033999778,177
C(iso3)[T.KOR],2.319301162625245,0.6406589604536417,3.6201806355490294,0.0002943974187108247,531,0.5945283033999778,177
C(iso3)[T.KWT],1.9951962323314711,0.7421529595760251,2.6883895113364242,0.007179759177763764,531,0.5945283033999778,177
C(iso3)[T.LAO],2.912752276327324,0.844586730539217,3.4487308064474442,0.0005632278913924246,531,0.5945283033999778,177
C(iso3)[T.LBN],-9.52627548795886,0.5778198558474896,-16.486583822888278,4.581303031162972e-61,531,0.5945283033999778,177
C(iso3)[T.LBR],3.2478646282036023,0.853483881887437,3.8054199934287123,0.00014156376972444647,531,0.5945283033999778,177
C(iso3)[T.LBY],-1.5681462145802099,0.9153716734821852,-1.7131251272117598,0.08668952225154651,531,0.5945283033999778,177
C(iso3)[T.LKA],-1.7081641254718427,0.8172467442812595,-2.090144913301691,0.03660478417855484,531,0.5945283033999778,177
C(iso3)[T.LSO],-0.4672458719128443,0.7743221621664895,-0.6034256731145714,0.5462255475070892,531,0.5945283033999778,177
C(iso3)[T.LTU],0.8844575928938379,0.23619399038775518,3.7446236097787273,0.0001806644138961261,531,0.5945283033999778,177
C(iso3)[T.LUX],1.0598018684735624,0.38938137119372795,2.7217580163748556,0.006493567199229535,531,0.5945283033999778,177
C(iso3)[T.LVA],-0.6128941945138346,0.3428352249119768,-1.787722351666739,0.07382081374386265,531,0.5945283033999778,177
C(iso3)[T.MAR],2.188782142306593,0.9297558651859424,2.354147173751743,0.01856525894650528,531,0.5945283033999778,177
C(iso3)[T.MCO],5.623081662624806,0.24733258443252729,22.73490035907012,2.0243232438206077e-114,531,0.5945283033999778,177
C(iso3)[T.MDA],-1.7253334938862421,0.47832110989834004,-3.607061152398095,0.0003096846940984667,531,0.5945283033999778,177
C(iso3)[T.MDG],1.0253111862859496,0.7858895847879668,1.3046504319847665,0.1920119071701808,531,0.5945283033999778,177
C(iso3)[T.MEX],-0.4343023437644955,0.4752366542311212,-0.9138654182033733,0.36078756682478197,531,0.5945283033999778,177
C(iso3)[T.MLI],2.3523009082514674,0.7890864291403016,2.9810434210790646,0.0028726805817312177,531,0.5945283033999778,177
C(iso3)[T.MLT],3.626848655237968,0.3435909529052091,10.555716396405101,4.7797936596721723e-26,531,0.5945283033999778,177
C(iso3)[T.MMR],-3.6991886275300905,1.2204849077806053,-3.030917141168826,0.0024381214543829606,531,0.5945283033999778,177
C(iso3)[T.MNG],1.0301727984780882,0.5851555988698829,1.7605108802986276,0.07832122436417074,531,0.5945283033999778,177
C(iso3)[T.MOZ],2.7079369852127786,0.8273295142363358,3.2731057439819877,0.0010637267378098213,531,0.5945283033999778,177
C(iso3)[T.MRT],2.6613496043406313,0.7453420556478005,3.5706419410716967,0.0003561074162701781,531,0.5945283033999778,177
C(iso3)[T.MUS],-1.1703841955080558,0.49064390049598183,-2.385404555778516,0.017060348659723144,531,0.5945283033999778,177
C(iso3)[T.MWI],2.5940092282158522,0.7732295826980846,3.3547723551450175,0.000794303199787483,531,0.5945283033999778,177
C(iso3)[T.MYS],2.7796890004900345,0.6574158628485813,4.228204942371863,2.355631755775093e-05,531,0.5945283033999778,177
C(iso3)[T.NAM],-0.3553051436148562,0.5201191686222898,-0.68312257084468,0.49452939417121566,531,0.5945283033999778,177
C(iso3)[T.NER],5.031775837898371,0.9494315976023743,5.299777098850778,1.1594414381918061e-07,531,0.5945283033999778,177
C(iso3)[T.NGA],0.3905911762417644,0.8105487354302832,0.48188487523136714,0.6298877310263786,531,0.5945283033999778,177
C(iso3)[T.NIC],2.6627149022767256,1.1856663849677072,2.2457538950547606,0.02471977594569211,531,0.5945283033999778,177
C(iso3)[T.NLD],2.2796216089827404,0.4621965759973195,4.932147331606283,8.133053311696595e-07,531,0.5945283033999778,177
C(iso3)[T.NOR],1.6239616719747167,0.45492106028521967,3.569765864338198,0.0003573004325056552,531,0.5945283033999778,177
C(iso3)[T.NPL],3.8088380841649085,0.8750310725985901,4.352803235722541,1.3440777446684724e-05,531,0.5945283033999778,177
C(iso3)[T.NZL],2.446767070676141,0.5589356040478515,4.377547347058372,1.2002229345059431e-05,531,0.5945283033999778,177
C(iso3)[T.OMN],2.7618055422541765,0.6397976811840745,4.316685764072947,1.5838938947850155e-05,531,0.5945283033999778,177
C(iso3)[T.PAK],4.723660412782392,0.9649026137056081,4.895478927807715,9.806660035613059e-07,531,0.5945283033999778,177
C(iso3)[T.PAN],3.111830102461688,0.5025347100186007,6.192268992417473,5.930422966292209e-10,531,0.5945283033999778,177
C(iso3)[T.PER],-1.312329468253019,1.1582437717747383,-1.1330339089518093,0.2572000137542084,531,0.5945283033999778,177
C(iso3)[T.PHL],2.731995926391003,1.0277181794889603,2.6583123476024393,0.007853307138562434,531,0.5945283033999778,177
C(iso3)[T.PNG],1.6366806986393936,0.8477639101186585,1.9305854838882128,0.053534334436847894,531,0.5945283033999778,177
C(iso3)[T.POL],1.8127777563934728,0.3613197566614149,5.017101121575781,5.245696102849989e-07,531,0.5945283033999778,177
C(iso3)[T.PRI],-0.7662027799387965,0.3059527123517599,-2.5043176576185338,0.01226878270011118,531,0.5945283033999778,177
C(iso3)[T.PRT],0.45549610781440864,0.2914540612026844,1.562840146865016,0.11809019860172261,531,0.5945283033999778,177
C(iso3)[T.PRY],-0.04593450131851162,0.42608047970906265,-0.10780710101968702,0.9141487099244221,531,0.5945283033999778,177
C(iso3)[T.PSE],0.5645876203771394,0.7221425269393995,0.7818229772036653,0.4343186155606641,531,0.5945283033999778,177
C(iso3)[T.QAT],2.0235953039553047,0.9000280149738626,2.248369239944238,0.024552654926792646,531,0.5945283033999778,177
C(iso3)[T.ROU],0.48746652722043465,0.4299035720543553,1.1338973642182282,0.2568376028825312,531,0.5945283033999778,177
C(iso3)[T.RUS],-0.6075880578029424,0.34492821758950243,-1.7614913098412561,0.07815528257030084,531,0.5945283033999778,177
C(iso3)[T.RWA],6.708767203073661,1.0004348209347955,6.705851358517351,2.0023546818336363e-11,531,0.5945283033999778,177
C(iso3)[T.SAU],5.720869743376285,0.7940197067357795,7.204946797724732,5.806651710664805e-13,531,0.5945283033999778,177
C(iso3)[T.SDN],-2.2595879938093457,0.8094486261395224,-2.7915150150861665,0.0052461923499856865,531,0.5945283033999778,177
C(iso3)[T.SEN],3.6107969938699185,0.8405024466347901,4.2959981952781385,1.739089967371146e-05,531,0.5945283033999778,177
C(iso3)[T.SGP],3.9202961569152857,0.6926283524599066,5.66002841638253,1.5134793211377988e-08,531,0.5945283033999778,177
C(iso3)[T.SLB],-1.7743040583805443,0.736796207591642,-2.408134081173128,0.016034290995108048,531,0.5945283033999778,177
C(iso3)[T.SLE],4.15299070405091,0.8291371204439932,5.008810487012126,5.47674675670865e-07,531,0.5945283033999778,177
C(iso3)[T.SLV],2.594741705243812,0.6648865321663995,3.9025331086033077,9.519121233766147e-05,531,0.5945283033999778,177
C(iso3)[T.SMR],2.777290670713562,0.4063053463921257,6.83547655814796,8.173286377494058e-12,531,0.5945283033999778,177
C(iso3)[T.SOM],1.0734073645648308,0.8086995992529985,1.327325208960589,0.18440112831629618,531,0.5945283033999778,177
C(iso3)[T.SRB],1.8004149769948192,0.07558067154309517,23.821103203194546,2.0188739348424275e-125,531,0.5945283033999778,177
C(iso3)[T.SUR],-5.336639889035905,0.6478610519097948,-8.237321680789902,1.761085178136614e-16,531,0.5945283033999778,177
C(iso3)[T.SVK],-0.9720683882430808,0.34873819313589943,-2.7873872359723917,0.005313494317222848,531,0.5945283033999778,177
C(iso3)[T.SVN],-0.0747134104186935,0.45430566419997004,-0.16445625997259672,0.86937197734953,531,0.5945283033999778,177
C(iso3)[T.SWE],0.386851539071392,0.22448844173824029,1.7232581600903605,0.08484185036617135,531,0.5945283033999778,177
C(iso3)[T.SWZ],0.950914315892452,0.6685844709519783,1.4222799918437716,0.15494498491678307,531,0.5945283033999778,177
C(iso3)[T.SYC],0.489947549235092,0.4882258185106157,1.0035265048655735,0.31560689518716745,531,0.5945283033999778,177
C(iso3)[T.SYR],1.0285777159214717,0.7669198667411145,1.3411801682648077,0.17986196360740736,531,0.5945283033999778,177
C(iso3)[T.TCD],1.7542158329617332,0.7920329472626614,2.2148268440403447,0.026771951940723723,531,0.5945283033999778,177
C(iso3)[T.TGO],5.4021168898605865,0.8327675417788172,6.486944577980907,8.759454131925087e-11,531,0.5945283033999778,177
C(iso3)[T.THA],-0.12925089654975475,0.6990676005679914,-0.18489041180672453,0.8533149916066005,531,0.5945283033999778,177
C(iso3)[T.TJK],7.118398365000698,0.8413432425936128,8.460754189998339,2.6565382867313577e-17,531,0.5945283033999778,177
C(iso3)[T.TKM],7.350050925421021,0.9240744328063107,7.953959837520597,1.8064270894444847e-15,531,0.5945283033999778,177
C(iso3)[T.TLS],2.4164796844531775,0.7626276548657996,3.1686232056171737,0.0015316281693449772,531,0.5945283033999778,177
C(iso3)[T.TON],0.48849592734099545,0.7805275260593689,0.6258535554886238,0.5314110003745889,531,0.5945283033999778,177
C(iso3)[T.TTO],-3.460876588062044,0.5686094336946302,-6.086562028305524,1.1536097671216759e-09,531,0.5945283033999778,177
C(iso3)[T.TUN],-0.936449074993895,0.529155404541145,-1.7697052075012503,0.07677626195211272,531,0.5945283033999778,177
C(iso3)[T.TUR],6.2782330715772305,0.4702718901677228,13.350219740623013,1.1810002969932285e-40,531,0.5945283033999778,177
C(iso3)[T.TZA],2.622718752959738,1.0943060479497009,2.3966958401387632,0.01654365012865969,531,0.5945283033999778,177
C(iso3)[T.UGA],5.211172022280551,1.009650122378613,5.161364225860403,2.45156666399725e-07,531,0.5945283033999778,177
C(iso3)[T.UKR],-8.28674380555211,0.36865748748160015,-22.478164927996218,6.788811961428575e-112,531,0.5945283033999778,177
C(iso3)[T.URY],-0.17163237888426064,0.16143971705958457,-1.0631360238380134,0.28772026996370603,531,0.5945283033999778,177
C(iso3)[T.USA],1.0324845363260229,0.3775096562137953,2.7349884150812165,0.00623824715418175,531,0.5945283033999778,177
C(iso3)[T.UZB],5.752384226918848,0.7917497379144866,7.265407175341735,3.7191625528143734e-13,531,0.5945283033999778,177
C(iso3)[T.VEN],-2.5525621216785477,1.012929512386244,-2.5199800089398723,0.011736149953430156,531,0.5945283033999778,177
C(iso3)[T.VIR],-0.37167010888048113,0.31858894235796836,-1.1666133360738882,0.24336655523831596,531,0.5945283033999778,177
C(iso3)[T.VNM],5.94862555916195,0.9272612640333197,6.415263734071173,1.405792787100956e-10,531,0.5945283033999778,177
C(iso3)[T.VUT],-0.5442804855547831,0.793929263151335,-0.6855528707864682,0.49299510968284177,531,0.5945283033999778,177
C(iso3)[T.XKX],3.092876955804707,0.5034343671130846,6.143555461937633,8.069447792007936e-10,531,0.5945283033999778,177
C(iso3)[T.ZAF],-0.007212963764712255,0.5132271201106727,-0.014054136038557052,0.9887867909771132,531,0.5945283033999778,177
C(iso3)[T.ZMB],2.861909492849657,0.759909551116732,3.7661185974619107,0.00016580505538510507,531,0.5945283033999778,177
C(iso3)[T.ZWE],3.585770981746299,0.9521053637555487,3.76614933414758,0.00016578465531542002,531,0.5945283033999778,177
stringency_index_mean,-0.0661853026486598,0.036200719443557225,-1.828286941972338,0.06750649853977334,531,0.5945283033999778,177
cases_pm_mean,0.0003312883763981712,0.0014546436103086335,0.22774539003947594,0.8198441833951235,531,0.5945283033999778,177
deaths_pm_mean,0.7680193942364053,0.2961894107545675,2.5930008513127163,0.009514253507923497,531,0.5945283033999778,177
