term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.BTN],-6.002318932161856,1.4402304850247671,-4.1676099725514675,3.07810022013574e-05,354,0.6402494574353262,177
C(iso3)[T.BWA],-3.49981385197393,0.7994175801316749,-4.377954574626021,1.1979831058171194e-05,354,0.6402494574353262,177
C(iso3)[T.CAF],-10.626382612300612,1.6405816100306683,-6.47720451535597,9.34375096714465e-11,354,0.6402494574353262,177
C(iso3)[T.CAN],-6.709340199543973,1.039088392342615,-6.456948464622753,1.0683525825586163e-10,354,0.6402494574353262,177
C(iso3)[T.CHE],-6.314688027452676,0.9319185164054228,-6.776008756441027,1.2354119435485549e-11,354,0.6402494574353262,177
C(iso3)[T.CHL],-6.580302927115291,0.40243994204922423,-16.351018473982446,4.2777000084564387e-60,354,0.6402494574353262,177
C(iso3)[T.CHN],-4.704706780741424,2.3590420429112964,-1.994329348592423,0.046116073949312435,354,0.6402494574353262,177
C(iso3)[T.CMR],-7.750806553712154,1.4410868719554477,-5.378445050432585,7.51319055302562e-08,354,0.6402494574353262,177
C(iso3)[T.COD],-3.287668487956433,1.4182812393027804,-2.3180652728457676,0.02044577389890678,354,0.6402494574353262,177
C(iso3)[T.COG],-9.898029887779423,1.4126604806087362,-7.006658729147867,2.440766306270105e-12,354,0.6402494574353262,177
C(iso3)[T.COL],-4.106743153405685,0.5826062968778125,-7.048916524613147,1.8031627683784894e-12,354,0.6402494574353262,177
C(iso3)[T.CPV],-0.022080318769285907,1.1087452394525694,-0.01991469093494175,0.9841114257980796,354,0.6402494574353262,177
C(iso3)[T.CRI],-5.947901141274812,0.5591866380391208,-10.636701123853921,2.011244950823576e-26,354,0.6402494574353262,177
C(iso3)[T.CUB],-10.187237343382057,0.9905798550446704,-10.28411519929674,8.310180973310017e-25,354,0.6402494574353262,177
C(iso3)[T.CYP],-0.6617308154130456,1.1484739950739151,-0.5761826721818433,0.5644917161599786,354,0.6402494574353262,177
C(iso3)[T.CZE],-10.086638484796806,0.41415483061845504,-24.354752713458602,5.162702038600278e-131,354,0.6402494574353262,177
C(iso3)[T.DEU],-8.63272611557784,0.6496319937819127,-13.288640643022154,2.6942849159862498e-40,354,0.6402494574353262,177
C(iso3)[T.DJI],-6.448383916719349,1.3607725110418232,-4.738767034456326,2.1502253611347144e-06,354,0.6402494574353262,177
C(iso3)[T.DMA],-3.8207263593339036,0.7396024126387928,-5.1659192750630885,2.3926004430557104e-07,354,0.6402494574353262,177
C(iso3)[T.DNK],-7.340734624307075,0.7773970632311945,-9.442709487216023,3.63262140286577e-21,354,0.6402494574353262,177
C(iso3)[T.DOM],-1.5842028959548355,1.2963405459712822,-1.2220576613746759,0.22168582243036683,354,0.6402494574353262,177
C(iso3)[T.DZA],-7.462665087428372,1.4173276794339682,-5.26530681345947,1.3995542347111029e-07,354,0.6402494574353262,177
C(iso3)[T.ECU],-4.818776658870664,0.8232549091908073,-5.853322713383064,4.818478547169208e-09,354,0.6402494574353262,177
C(iso3)[T.EGY],-6.381678785074097,1.342482991161197,-4.753638464763108,1.9978816487216787e-06,354,0.6402494574353262,177
C(iso3)[T.ESP],-5.477838710842553,0.554613000673306,-9.876866759690811,5.244717488657387e-23,354,0.6402494574353262,177
C(iso3)[T.EST],-8.608060384479746,0.2596856034646635,-33.14800770482866,6.050361447035016e-241,354,0.6402494574353262,177
C(iso3)[T.ETH],-5.658859050528251,1.414111327143515,-4.0017068966974945,6.28871712581674e-05,354,0.6402494574353262,177
C(iso3)[T.FIN],-10.49317146879532,0.4981723574516956,-21.063335433686266,1.7258552027104048e-98,354,0.6402494574353262,177
C(iso3)[T.FJI],-5.1819941045657965,1.24010321041409,-4.1786796946001346,2.9320628338504112e-05,354,0.6402494574353262,177
C(iso3)[T.FRA],-6.451756182810798,0.6928186841904488,-9.312329950150819,1.2505833677167405e-20,354,0.6402494574353262,177
C(iso3)[T.FRO],-5.390628710119331,1.1670362176988123,-4.619075765059538,3.854531031241503e-06,354,0.6402494574353262,177
C(iso3)[T.GAB],-8.904169243567294,1.3822453389727027,-6.441815351090243,1.18052854104192e-10,354,0.6402494574353262,177
C(iso3)[T.GBR],-5.524099873911615,0.2288190044604608,-24.141787903225328,9.107254598890255e-129,354,0.6402494574353262,177
C(iso3)[T.GEO],-3.767969476121231,1.0079176837259123,-3.7383702428876844,0.00018521704578246896,354,0.6402494574353262,177
C(iso3)[T.GHA],-6.649241981956583,1.4502792397291862,-4.584801188492645,4.544186126385389e-06,354,0.6402494574353262,177
C(iso3)[T.GIN],-6.205440366487472,1.6269288361224021,-3.8142051629482614,0.00013662193598945117,354,0.6402494574353262,177
