term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.CRI],-0.04811206058295801,0.14789538422077336,-0.32531144116802124,0.7449453725970642,337,0.9951380189482316,169
C(iso3)[T.CUB],-11.343919734341418,0.13808779989924977,-82.15005049409183,0.0,337,0.9951380189482316,169
C(iso3)[T.CYP],-6.064514271559264,0.2805649174842288,-21.615369184210866,1.2876864721972084e-103,337,0.9951380189482316,169
C(iso3)[T.CZE],-10.804541234706873,0.25490011379475913,-42.38735351607764,0.0,337,0.9951380189482316,169
C(iso3)[T.DEU],-9.910466431026974,0.2116385168277551,-46.827328879330324,0.0,337,0.9951380189482316,169
C(iso3)[T.DJI],13.752406385735744,0.10472684790006268,131.31691310769904,0.0,337,0.9951380189482316,169
C(iso3)[T.DNK],-8.368640558070211,0.21216390473892197,-39.44422388138186,0.0,337,0.9951380189482316,169
C(iso3)[T.DOM],-6.620419851571914,0.10253598986676059,-64.56679123276379,0.0,337,0.9951380189482316,169
C(iso3)[T.DZA],-0.31439768705011095,0.1415873865873111,-2.220520447675859,0.026383459234946602,337,0.9951380189482316,169
C(iso3)[T.ECU],-9.19646226590862,0.14238413860265656,-64.58909226941824,0.0,337,0.9951380189482316,169
C(iso3)[T.EGY],-5.826471051503438,0.09232504569581192,-63.1082390221632,0.0,337,0.9951380189482316,169
C(iso3)[T.ERI],-7.554455720283026,0.24724800238941222,-30.55416281335556,4.978610526833559e-205,337,0.9951380189482316,169
C(iso3)[T.ESP],0.5608750584333879,0.16383350710002234,3.423445352304928,0.0006183268292171002,337,0.9951380189482316,169
C(iso3)[T.EST],-7.295251552590902,0.194693438843757,-37.47045404260078,2.7901780687781238e-307,337,0.9951380189482316,169
C(iso3)[T.ETH],-9.591570322284536,0.12343297797591883,-77.70670755554325,0.0,337,0.9951380189482316,169
C(iso3)[T.FIN],-6.008826087832179,0.13957647576076515,-43.05042131978844,0.0,337,0.9951380189482316,169
C(iso3)[T.FJI],-8.920435012183354,0.21823390417157854,-40.875569018689156,0.0,337,0.9951380189482316,169
C(iso3)[T.FRA],-5.61200989516386,0.23838649752819502,-23.54164331182433,1.528883709758923e-122,337,0.9951380189482316,169
C(iso3)[T.GAB],7.534163873696426,0.12846942163821148,58.645581007702546,0.0,337,0.9951380189482316,169
C(iso3)[T.GBR],-8.984009542636755,0.1850643509539879,-48.54532759186251,0.0,337,0.9951380189482316,169
C(iso3)[T.GEO],-1.6234511771265898,0.3305633103536355,-4.911165656557067,9.05365580747857e-07,337,0.9951380189482316,169
C(iso3)[T.GHA],-10.067496072845493,0.14481968840449905,-69.51745431688646,0.0,337,0.9951380189482316,169
C(iso3)[T.GIN],-7.870269133354999,0.20757676190373647,-37.914981721339444,0.0,337,0.9951380189482316,169
C(iso3)[T.GMB],-6.902083729447502,0.01812754795947221,-380.7510946807865,0.0,337,0.9951380189482316,169
C(iso3)[T.GRC],0.06758835255137234,0.3112505158607792,0.2171509735958294,0.8280906903970721,337,0.9951380189482316,169
C(iso3)[T.GTM],-10.787454531446217,0.17031345526389322,-63.3388273095131,0.0,337,0.9951380189482316,169
C(iso3)[T.GUM],-7.559782324752848,0.174406486934265,-43.34576343827269,0.0,337,0.9951380189482316,169
C(iso3)[T.GUY],-0.12991869903581701,0.17489092408772755,-0.7428555810629036,0.4575691207209531,337,0.9951380189482316,169
C(iso3)[T.HND],-4.879660695391259,0.22982619163609577,-21.231960816361866,4.840045555469234e-100,337,0.9951380189482316,169
C(iso3)[T.HRV],-5.989874074684169,0.29736593238469106,-20.143107943297608,3.093046160137574e-90,337,0.9951380189482316,169
C(iso3)[T.HTI],1.642130139517498,0.15067199214392976,10.8987086196408,1.1690465610247775e-27,337,0.9951380189482316,169
C(iso3)[T.HUN],-9.522264539549301,0.33839478426447067,-28.139513320947717,3.220305306108862e-174,337,0.9951380189482316,169
C(iso3)[T.IDN],-9.813593439781302,0.20658701110529157,-47.50343880419273,0.0,337,0.9951380189482316,169
C(iso3)[T.IND],-7.847069770543403,0.21402555231060996,-36.66417250569757,2.7207583515489482e-294,337,0.9951380189482316,169
C(iso3)[T.IRL],-7.791404493797323,0.16125143819158336,-48.31835660616143,0.0,337,0.9951380189482316,169
