term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.CAN],-7.308242523872981,0.48771899126305557,-14.984535469793128,9.2671229929603e-51,337,0.995216417410138,169
C(iso3)[T.CHE],-8.851530087382308,0.4416639479738032,-20.04132356283544,2.4029235385280842e-89,337,0.995216417410138,169
C(iso3)[T.CHL],-5.01197665344002,0.5410746435357251,-9.26300412210889,1.987596975878563e-20,337,0.995216417410138,169
C(iso3)[T.CHN],-9.231586458617272,0.5644338668991248,-16.355479357278067,3.975675891526886e-60,337,0.995216417410138,169
C(iso3)[T.CMR],-9.232691305940282,0.11372207480042618,-81.18644794463144,0.0,337,0.995216417410138,169
C(iso3)[T.COD],-8.211271274498708,0.17137809236788848,-47.91319100968867,0.0,337,0.995216417410138,169
C(iso3)[T.COG],7.829607664852194,0.1637441264047514,47.816113083033926,0.0,337,0.995216417410138,169
C(iso3)[T.COL],-1.4821237070126194,0.43230703035881285,-3.4284052835839,0.0006071383492383915,337,0.995216417410138,169
C(iso3)[T.CPV],-0.4220785279291269,0.3322681774673158,-1.2702947695634967,0.2039796506205126,337,0.995216417410138,169
C(iso3)[T.CRI],-0.3820727227327245,0.49297125972988814,-0.7750405630990986,0.43831569111731994,337,0.995216417410138,169
C(iso3)[T.CUB],-11.72544949973643,0.5696293555103077,-20.584349079467785,3.790949568007085e-94,337,0.995216417410138,169
C(iso3)[T.CYP],-6.351685742537892,0.49234266496218604,-12.90094520454718,4.4461000867063787e-38,337,0.995216417410138,169
C(iso3)[T.CZE],-11.05833205287984,0.4058207444945446,-27.24930206969372,1.6938041939953228e-163,337,0.995216417410138,169
C(iso3)[T.DEU],-10.216125424004296,0.4758476143796432,-21.469321512356295,3.0138615003529085e-102,337,0.995216417410138,169
C(iso3)[T.DJI],13.784360431873345,0.12307130639293003,112.00303983012896,0.0,337,0.995216417410138,169
C(iso3)[T.DNK],-8.710464046808335,0.5449693696959742,-15.98340114356831,1.6679166841198146e-57,337,0.995216417410138,169
C(iso3)[T.DOM],-6.835523402201126,0.33140609608664556,-20.62582276825104,1.609694154189906e-94,337,0.995216417410138,169
C(iso3)[T.DZA],-0.28080110304467165,0.15888671300504437,-1.7673038716318383,0.07717735180692983,337,0.995216417410138,169
C(iso3)[T.ECU],-9.510796393883208,0.4589769242456268,-20.721731075075564,2.2060965117204198e-95,337,0.995216417410138,169
C(iso3)[T.EGY],-5.912734422614349,0.14901390713577273,-39.679077854303976,0.0,337,0.995216417410138,169
C(iso3)[T.ERI],-8.816059418924556,0.39297824070640475,-22.433963272564654,1.8353711157553623e-111,337,0.995216417410138,169
C(iso3)[T.ESP],0.22123599017146098,0.5055479969763036,0.43761619370401916,0.6616645302777859,337,0.995216417410138,169
C(iso3)[T.EST],-7.547116558663989,0.3958059861903543,-19.067717068418382,4.683078055902374e-81,337,0.995216417410138,169
C(iso3)[T.ETH],-9.583547356098144,0.12619337865288582,-75.94334550990314,0.0,337,0.995216417410138,169
C(iso3)[T.FIN],-6.328819684895008,0.4768859396131116,-13.271139195316719,3.403667351225829e-40,337,0.995216417410138,169
C(iso3)[T.FJI],-9.181648339013984,0.40954071731929026,-22.41937846647784,2.5471704666958484e-111,337,0.995216417410138,169
C(iso3)[T.FRA],-5.958135756484559,0.5465994129609393,-10.900369841616232,1.1478975013473961e-27,337,0.995216417410138,169
C(iso3)[T.GAB],7.592917185999647,0.16874073865627068,44.99753436226576,0.0,337,0.995216417410138,169
C(iso3)[T.GBR],-9.295937665599652,0.46750059632228397,-19.8843332794195,5.561658328422775e-88,337,0.995216417410138,169
