term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.SLV],-4.107238465232563,0.9878785410125971,-4.157635068196293,3.215591576412865e-05,354,0.6439671538781738,177
C(iso3)[T.SMR],-0.6093176811910292,0.6147424613471117,-0.9911755239028146,0.3215998799612584,354,0.6439671538781738,177
C(iso3)[T.SOM],-8.03494896138943,1.1730958364686503,-6.849354257003328,7.418408294191009e-12,354,0.6439671538781738,177
C(iso3)[T.SRB],-7.488113846797214,0.2161113896992396,-34.64932531884765,4.572710419258057e-263,354,0.6439671538781738,177
C(iso3)[T.SUR],-13.152670932498193,0.7130837161706549,-18.44477812945949,5.743427862429839e-76,354,0.6439671538781738,177
C(iso3)[T.SVK],-11.385833352578883,0.7397705754421926,-15.39103301827473,1.8800662149376392e-53,354,0.6439671538781738,177
C(iso3)[T.SVN],-7.373818293115325,0.47923174099372995,-15.386748544295193,2.0087575756014526e-53,354,0.6439671538781738,177
C(iso3)[T.SWE],-8.688172809363824,0.5243517087864327,-16.569361105872733,1.1605226894758376e-61,354,0.6439671538781738,177
C(iso3)[T.SWZ],-9.748471131367673,0.8499734072642825,-11.469148385175982,1.8850523331306443e-30,354,0.6439671538781738,177
C(iso3)[T.SYC],-4.779119948058089,1.1192543382832039,-4.26991416034059,1.955482135092089e-05,354,0.6439671538781738,177
C(iso3)[T.SYR],-9.843545885678687,1.1394563536742137,-8.638809072359688,5.680200996396867e-18,354,0.6439671538781738,177
C(iso3)[T.TCD],-8.827836830300757,1.2003016316508384,-7.354682021184431,1.9138215112837747e-13,354,0.6439671538781738,177
C(iso3)[T.TGO],-5.229227665394697,1.257957596949927,-4.156918864414511,3.2256848380036745e-05,354,0.6439671538781738,177
C(iso3)[T.THA],-9.269728427894963,1.0158136530280053,-9.125422167996202,7.145720465289775e-20,354,0.6439671538781738,177
C(iso3)[T.TJK],-2.3681767796709963,1.2429112664729849,-1.9053466193054815,0.05673502920830061,354,0.6439671538781738,177
C(iso3)[T.TKM],-4.636498461834187,1.5177141926058577,-3.0549219902025793,0.002251190685478023,354,0.6439671538781738,177
C(iso3)[T.TLS],-18.603502070260806,1.1684088971230469,-15.922081829458753,4.45310098075172e-57,354,0.6439671538781738,177
C(iso3)[T.TON],-12.079324004643293,1.3567574796788184,-8.903082669942457,5.431669440253327e-19,354,0.6439671538781738,177
C(iso3)[T.TTO],-14.05546087418915,0.6528548079324255,-21.529229322370217,8.290067870584985e-103,354,0.6439671538781738,177
C(iso3)[T.TUN],-9.499005165250656,0.7330966831636767,-12.957370266985421,2.1343994831151987e-38,354,0.6439671538781738,177
C(iso3)[T.TUR],-3.034468158520896,0.6761495592333172,-4.487865320745997,7.1940381754496535e-06,354,0.6439671538781738,177
C(iso3)[T.TZA],-6.7304429385050195,1.5011305477906958,-4.483582689334128,7.340014074052588e-06,354,0.6439671538781738,177
C(iso3)[T.UGA],-6.884297301441279,1.3910960161184551,-4.948829715327906,7.46610297044124e-07,354,0.6439671538781738,177
C(iso3)[T.UKR],-22.460792682253732,0.562382996633872,-39.938605570744826,0.0,354,0.6439671538781738,177
C(iso3)[T.URY],-7.759750808362339,0.13308474519054167,-58.30683897882103,0.0,354,0.6439671538781738,177
C(iso3)[T.USA],-8.710977855774109,0.37555385511995354,-23.195016472382594,5.112316055382647e-119,354,0.6439671538781738,177
C(iso3)[T.UZB],-3.997819759470219,1.170648846408487,-3.415046084686626,0.0006377122102077101,354,0.6439671538781738,177
C(iso3)[T.VEN],-6.564968294503198,1.3279132360428885,-4.9438232230190415,7.660517293518919e-07,354,0.6439671538781738,177
C(iso3)[T.VIR],-10.586203400380965,0.5278840835181595,-20.054030289808487,1.861374270550179e-89,354,0.6439671538781738,177
C(iso3)[T.VNM],-5.502531458893895,1.3364795795407152,-4.1171833398194195,3.83530964073939e-05,354,0.6439671538781738,177
C(iso3)[T.VUT],-9.163523818917305,1.1537239479043362,-7.942561854213259,1.9804753769361753e-15,354,0.6439671538781738,177
C(iso3)[T.XKX],-4.421903584806397,0.7609135445952354,-5.81130880927952,6.198629845516338e-09,354,0.6439671538781738,177
C(iso3)[T.ZAF],-8.898618303365353,0.7066633663340682,-12.592443201815302,2.3236803772150992e-36,354,0.6439671538781738,177
C(iso3)[T.ZMB],-5.488402068150145,1.1105166166200893,-4.942206164239451,7.724346996864642e-07,354,0.6439671538781738,177
C(iso3)[T.ZWE],-3.9356710317371246,1.2880903370308312,-3.0554309108546027,0.0022473737446179246,354,0.6439671538781738,177
stringency_index_mean,-0.007676167825049835,0.04449780998758576,-0.1725066430728023,0.8630392392342653,354,0.6439671538781738,177
cases_pm_mean,-0.002209239422726135,0.0016007258934269057,-1.3801484887562456,0.1675409303348826,354,0.6439671538781738,177
deaths_pm_mean,0.9507873067781449,0.40941227496976507,2.3223224238901,0.020215580998013,354,0.6439671538781738,177
