term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.BOL],-7.1623762856312805,0.08668690435111914,-82.62350973591795,0.0,506,0.988742434568953,169
C(iso3)[T.BRA],-0.6114373208074956,0.14646640993912324,-4.174590754710456,2.985221992605421e-05,506,0.988742434568953,169
C(iso3)[T.BRB],-3.536714971338961,0.1322999130522229,-26.732557034583305,1.9699118432861653e-157,506,0.988742434568953,169
C(iso3)[T.BRN],-6.470458631302064,0.18064179853636342,-35.81927706504512,5.534775114674253e-281,506,0.988742434568953,169
C(iso3)[T.BTN],-7.310801350416551,0.1500674840411982,-48.71675831127753,0.0,506,0.988742434568953,169
C(iso3)[T.BWA],10.046037648049944,0.07537624359504243,133.27856588373,0.0,506,0.988742434568953,169
C(iso3)[T.CAF],-6.344084902977308,0.026124211567818436,-242.84311457622624,0.0,506,0.988742434568953,169
C(iso3)[T.CAN],-5.1779798197378994,0.17485221707326754,-29.6134639091719,1.0025612331186125e-192,506,0.988742434568953,169
C(iso3)[T.CHE],-7.884882275279172,0.16584115951350242,-47.54478501241546,0.0,506,0.988742434568953,169
C(iso3)[T.CHL],-3.2254433760913286,0.19432776722729844,-16.597954178718265,7.2106997875047255e-62,506,0.988742434568953,169
C(iso3)[T.CHN],-8.026636506431661,0.2357249102266441,-34.05086250203355,3.941209757155963e-254,506,0.988742434568953,169
C(iso3)[T.CMR],-8.896697226057597,0.0421431505786587,-211.10659986021278,0.0,506,0.988742434568953,169
C(iso3)[T.COD],-7.782843061163347,0.07578690694759715,-102.69376828565906,0.0,506,0.988742434568953,169
C(iso3)[T.COG],8.533690878364242,0.09858020805349617,86.56596538864368,0.0,506,0.988742434568953,169
C(iso3)[T.COL],0.7861877850576651,0.13712173321766627,5.733502389513083,9.837767963323001e-09,506,0.988742434568953,169
C(iso3)[T.CPV],0.968571118121277,0.11171274647807891,8.670193408156312,4.313870020900628e-18,506,0.988742434568953,169
C(iso3)[T.CRI],1.7190120925388273,0.16754441705345352,10.260038041078934,1.0666471161189663e-24,506,0.988742434568953,169
C(iso3)[T.CUB],-10.420530835660212,0.15407313042242668,-67.63366725327087,0.0,506,0.988742434568953,169
C(iso3)[T.CYP],-5.204096333449484,0.16585449909416106,-31.37748063436583,4.105549789848993e-216,506,0.988742434568953,169
C(iso3)[T.CZE],-10.171696201834717,0.18903507341657824,-53.80851298118239,0.0,506,0.988742434568953,169
C(iso3)[T.DEU],-9.09520813322148,0.1755421161113915,-51.81211400829901,0.0,506,0.988742434568953,169
C(iso3)[T.DJI],14.42124009096229,0.0728814865572437,197.8724745088087,0.0,506,0.988742434568953,169
C(iso3)[T.DNK],-7.4009776343111895,0.18584224090657694,-39.82397972714754,0.0,506,0.988742434568953,169
C(iso3)[T.DOM],-6.168355952129202,0.10317863267912988,-59.78326899632278,0.0,506,0.988742434568953,169
C(iso3)[T.DZA],0.4120002893894785,0.11810433282371588,3.488443476535579,0.0004858415308836196,506,0.988742434568953,169
C(iso3)[T.ECU],-7.785480191463221,0.1270039488361168,-61.30108758672882,0.0,506,0.988742434568953,169
C(iso3)[T.EGY],-5.142439844249031,0.07775235722223584,-66.13870020108384,0.0,506,0.988742434568953,169
C(iso3)[T.ERI],-7.090633083651167,0.2906661959117126,-24.394419383411503,1.9600686291319203e-131,506,0.988742434568953,169
C(iso3)[T.ESP],1.8645491857876184,0.13527898186712822,13.782992450512298,3.2261690285791318e-43,506,0.988742434568953,169
C(iso3)[T.EST],-6.2860205101597,0.15627467776628443,-40.22417835063923,0.0,506,0.988742434568953,169
C(iso3)[T.ETH],-9.073198591742813,0.09553239721209665,-94.97509595199325,0.0,506,0.988742434568953,169
C(iso3)[T.FIN],-4.994802397154745,0.11710030027491469,-42.6540528540791,0.0,506,0.988742434568953,169
C(iso3)[T.FJI],-8.1029225441993,0.13839809847604786,-58.54793261918731,0.0,506,0.988742434568953,169
C(iso3)[T.FRA],-4.8466192827772225,0.19482624270539411,-24.876624501279444,1.3324508421675847e-136,506,0.988742434568953,169
C(iso3)[T.GAB],8.013847833345634,0.12080318273603145,66.33805212613308,0.0,506,0.988742434568953,169
C(iso3)[T.GBR],-8.23614121640215,0.13953285899701665,-59.02653522335012,0.0,506,0.988742434568953,169
C(iso3)[T.GEO],-1.1196463574183886,0.1915669620436942,-5.8446735568266215,5.075626141144039e-09,506,0.988742434568953,169
C(iso3)[T.GHA],-9.518844811050077,0.07814004072800212,-121.81776106547281,0.0,506,0.988742434568953,169
C(iso3)[T.GIN],-7.217772227068335,0.13150839751751078,-54.884496833042654,0.0,506,0.988742434568953,169
C(iso3)[T.GMB],-6.6254215911229615,0.03490370913878197,-189.8199863166224,0.0,506,0.988742434568953,169
C(iso3)[T.GRC],1.5125835636163938,0.20708590849171646,7.304135634496337,2.790547760443206e-13,506,0.988742434568953,169
C(iso3)[T.GTM],-10.156919562884783,0.12794325855873132,-79.38612535980026,0.0,506,0.988742434568953,169
C(iso3)[T.GUM],-6.970342314873826,0.2544892822771172,-27.389531898965064,3.6547609503819636e-165,506,0.988742434568953,169
C(iso3)[T.GUY],1.158215372306421,0.12189458669369631,9.50177857542477,2.0633554572081342e-21,506,0.988742434568953,169
